"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y0-14","0-14 anni","2022","2022",0.5,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",13.1,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",137,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",2,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",2.1,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y0-14","0-14 anni","2022","2022",0,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",223,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",60,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","THV","valori in migliaia","9","totale","Y0-14","0-14 anni","2022","2022",449,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",93,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",15,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y15-17","15-17 anni","2022","2022",1.4,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE0","0 anni e più","2022","2022",2.1,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2022","2022",12,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",228,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",12,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",0.2,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",20,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",218,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",482,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2022","2022",27,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",92,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2022","2022",0.5,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",183,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",310,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2022","2022",5.8,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","THV","valori in migliaia","1","maschi","Y_GE0","0 anni e più","2022","2022",1068,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",15.2,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2022","2022",0.9,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","THV","valori in migliaia","2","femmine","Y0-14","0-14 anni","2022","2022",0,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",1.5,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",2,,
"0_CHRONIC_GASTR","malati cronici - affetti da ulcera gastrica o duodenale","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",151,,
"0_CHRONIC_ALLER","malati cronici - affetti da malattie allergiche","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE0","0 anni e più","2022","2022",10.8,,
"0_CHRONIC_HEART","malati cronici - affetti da malattie del cuore","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2022","2022",5,,
"0_CHRONIC_NERVOUS","malati cronici - affetti da disturbi nervosi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",4.4,,
